OBJECTID,poly_SourceOID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_DeleteThis,poly_FeatureAccess,poly_FeatureStatus,poly_IsVisible,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_IRWINID,poly_FORID,poly_Acres_AutoCalc,poly_SourceGlobalID,poly_Source,attr_SourceOID,attr_ABCDMisc,attr_ADSPermissionState,attr_CalculatedAcres,attr_ContainmentDateTime,attr_ControlDateTime,attr_CreatedBySystem,attr_IncidentSize,attr_DiscoveryAcres,attr_DispatchCenterID,attr_EstimatedCostToDate,attr_FinalAcres,attr_FFReportApprovedByTitle,attr_FFReportApprovedByUnit,attr_FFReportApprovedDate,attr_FireBehaviorGeneral,attr_FireBehaviorGeneral1,attr_FireBehaviorGeneral2,attr_FireBehaviorGeneral3,attr_FireCause,attr_FireCauseGeneral,attr_FireCauseSpecific,attr_FireCode,attr_FireDepartmentID,attr_FireDiscoveryDateTime,attr_FireMgmtComplexity,attr_FireOutDateTime,attr_FireStrategyConfinePercent,attr_FireStrategyFullSuppPrcnt,attr_FireStrategyMonitorPercent,attr_FireStrategyPointZonePrcnt,attr_FSJobCode,attr_FSOverrideCode,attr_GACC,attr_ICS209ReportDateTime,attr_ICS209RptForTimePeriodFrom,attr_ICS209RptForTimePeriodTo,attr_ICS209ReportStatus,attr_IncidentManagementOrg,attr_IncidentName,attr_IncidentShortDescription,attr_IncidentTypeCategory,attr_IncidentTypeKind,attr_InitialLatitude,attr_InitialLongitude,attr_InitialResponseAcres,attr_InitialResponseDateTime,attr_IrwinID,attr_IsFireCauseInvestigated,attr_IsFireCodeRequested,attr_IsFSAssisted,attr_IsMultiJurisdictional,attr_IsQuarantined,attr_IsReimbursable,attr_IsTrespass,attr_IsUnifiedCommand,attr_IsValid,attr_LocalIncidentIdentifier,attr_ModifiedBySystem,attr_PercentContained,attr_PercentPerimToBeContained,attr_POOCity,attr_POOCounty,attr_POODispatchCenterID,attr_POOFips,attr_POOJurisdictionalAgency,attr_POOJurisdictionalUnit,attr_POOJurisdictUnitParentUnit,attr_POOLandownerCategory,attr_POOLandownerKind,attr_POOLegalDescPrincipalMerid,attr_POOLegalDescQtr,attr_POOLegalDescQtrQtr,attr_POOLegalDescRange,attr_POOLegalDescSection,attr_POOLegalDescTownship,attr_POOPredictiveServiceAreaID,attr_POOProtectingAgency,attr_POOProtectingUnit,attr_POOState,attr_PredominantFuelGroup,attr_PredominantFuelModel,attr_PrimaryFuelModel,attr_SecondaryFuelModel,attr_TotalIncidentPersonnel,attr_UniqueFireIdentifier,attr_FORID,attr_WFDSSDecisionStatus,attr_EstimatedFinalCost,attr_OrganizationalAssessment,attr_StratDecisionPublishDate,attr_CreatedOnDateTime_dt,attr_ModifiedOnDateTime_dt,attr_Source,attr_IsCpxChild,attr_CpxName,attr_CpxID,attr_SourceGlobalID,GlobalID,Shape__Area,Shape__Length,attr_IncidentComplexityLevel
36410,615,Eaton,Wildfire Daily Fire Perimeter,Mixed Methods,14021.1087122511,No,Public,Approved,Yes,1/18/2025 11:33:05 PM,1/21/2025 12:18:44 AM,,{72660ADC-B5EF-4D96-A33F-B4EA3740A4E3},,14021.052948419,{C8C94ACA-EFD8-415E-A549-C34EBC33F1B3},2025 NIFS,37659999,,DEFAULT,14023.7197,1/31/2025 11:00:00 PM,2/17/2025 11:00:00 PM,lacocad,14021,0.01,CALACC,96100000,,,,,Minimal,,Smoldering,Smoldering,Undetermined,,,SD94,,1/8/2025 2:18:47 AM,,2/18/2025 3:00:00 AM,0,100,0,0,,,OSCC,2/1/2025 1:28:22 AM,1/31/2025 2:00:00 PM,2/1/2025 1:00:00 AM,F,Type 4 IC,EATON,"Altadena, CA",WF,FI,34.19163,-118.10544,,,{72660ADC-B5EF-4D96-A33F-B4EA3740A4E3},,0,1,0,0,1,0,0,1,009087,wfdss,100,100,Altadena,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,Short Grass (1 foot),Chaparral (6 feet),33,2025-CALAC-009087,,Approved Decision,100000000,Type 3 Team,1/25/2025 12:16:01 AM,1/8/2025 2:22:48 AM,3/5/2025 5:44:11 PM,IRWIN,0,,,{72660ADC-B5EF-4D96-A33F-B4EA3740A4E3},52bfca63-1058-40fe-a4b8-ec17b36361c1,0.00554998096640702,0.919339515388689,Type 4 Incident
36392,171,Ranch,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,65,No,Public,Approved,Yes,1/8/2025 5:47:09 AM,1/8/2025 7:04:11 PM,1/8/2025 11:54:56 AM,{871AEB04-A5ED-4B30-988F-65BEDA931C45},,26.7635637546804,{7115D6A7-CB1F-46F0-B391-EF6CD82A64DD},2025 NIFS,33046044,,DEFAULT,,1/13/2025 3:20:00 PM,1/19/2025 5:00:00 PM,wildcade,65,0.1,AZADC,,,,,,,,,,Undetermined,,,SD93,,1/8/2025 5:38:07 AM,,1/19/2025 5:00:00 PM,,,,,PN,1522,SWCC,,,,,,Ranch,,WF,FI,32.733795,-114.534607,,,{871AEB04-A5ED-4B30-988F-65BEDA931C45},,0,1,,0,,,,1,250070,wildcade,,,,Yuma,AZPDC,04027,,,,Private,Private,,,,,,,SW03,DFFM,AZA4S,US-AZ,,,,,,2025-AZA4S-250070,,No Decision,,,,1/8/2025 5:46:10 AM,1/19/2025 6:12:49 PM,IRWIN,0,,,{99CB6F45-56B8-48D8-B828-A7E2397AC33C},80d6f02f-6b45-47f6-a661-76eff90b4529,1.04194089090015E-05,0.028967930276959,
36411,312,Hurst,Wildfire Daily Fire Perimeter,Mixed Methods,799.817637619929,No,Public,Approved,Yes,1/11/2025 3:23:24 AM,1/11/2025 3:25:04 AM,,{F4E810AD-CDF3-4ED4-B63F-03D43785BA7B},,799.814634817516,{5884A793-1B89-4BA6-929E-7907499B79AA},2025 NIFS,33046053,,DEFAULT,,,,IROC,799,,CAXLAC,3123000,,,,,Minimal,,Spotting,Uphill Runs,Undetermined,,,,,1/8/2025 6:30:00 AM,,,0,100,0,0,,,OSCC,1/17/2025 1:20:08 AM,1/16/2025 2:00:00 PM,1/17/2025 1:00:00 AM,F,Type 3 IC,HURST,Sylmar,WF,FI,,,,,{F4E810AD-CDF3-4ED4-B63F-03D43785BA7B},,0,,,0,,,0,1,0003294,ics209,100,100,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALFD,US-CA,,,Chaparral (6 feet),Brush (2 feet),67,2025-CALFD-0003294,,No Decision,,,,1/8/2025 6:53:19 AM,1/17/2025 1:20:08 AM,IRWIN,0,,,{D69D1FE4-0B5E-43AF-89FF-BD4757EF0DFA},a54b079e-9b60-497f-bbb6-672f21184aa0,0.000317080273134707,0.104646901397375,Type 3 Incident
36479,26570,Mudd Bayou SW,Wildfire Final Fire Perimeter,Auto-generated for InFORM,0.5,No,Public,Approved,Yes,1/14/2025 3:45:55 PM,1/14/2025 3:45:55 PM,1/14/2025 3:45:55 PM,{392EA9C7-46F1-4E03-9028-1C2B563BCEB9},{8F06ED0F-D990-4DB8-BF40-CEF419547474},2.65416706085571,,FFP,5342386,,CERTIFIED,2.65,,1/9/2025 5:38:00 PM,wildcade,2.8,,TXTIC,,,,,1/14/2025 3:45:49 PM,,,,,,,,SEA0,,1/8/2025 5:40:16 PM,,1/9/2025 6:00:00 PM,,,,,,,SACC,,,,,,Mud Bayou SW,,WF,FI,29.5585,-94.36995,,1/8/2025 6:28:00 PM,,0,,1,,0,,0,,1,000005,wildcade,,,,Chambers,TXTIC,48071,FWS,TXMCR,,USFWS,Federal,,,,,,,,FWS,TXMCR,US-TX,Grass,GR8,,,,2025-TXMCR-000005,{8F06ED0F-D990-4DB8-BF40-CEF419547474},,,,,1/8/2025 7:05:55 PM,1/9/2025 5:39:08 PM,FODR,,,,{7293B108-8F35-4ADB-88B8-EB1EC98A0DB0},d0fdec1a-d9c7-4275-9686-37b666c72ae5,9.99896201392403E-07,0.00413841237775176,
36562,510,FREDDY,Wildfire Daily Fire Perimeter,GPS-Walked,6.53,No,Public,Approved,Yes,1/15/2025 11:22:56 PM,1/15/2025 11:26:40 PM,1/8/2025 8:39:00 PM,{6E130ABB-D50A-476B-82A0-836EE2AF1F1B},,6.52613570233474,{6EFBD2AA-FC20-479A-8C03-26310EBEC7B4},2025 NIFS,33046215,,DEFAULT,,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,1/8/2025 8:38:04 PM,,,,,,,,,OSCC,,,,,,FREDDY,,WF,FI,34.04503,-118.93501,,,{6E130ABB-D50A-476B-82A0-836EE2AF1F1B},,0,,,0,,,,1,010618,INFORM_Inspector,,,,Los Angeles,CALACC,06037,C&L,CALAC,,State,Other,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2025-CALAC-010618,,No Decision,,,,1/8/2025 8:42:48 PM,1/15/2025 11:20:50 PM,IRWIN,0,,,{5FADAEC7-756F-4614-A42F-B442FB5B65D0},3aaa2e14-bef3-46f2-b2ad-e0f14e95d3be,2.57864803643315E-06,0.0085607583796934,
36477,26569,Mud Lake,Wildfire Final Fire Perimeter,Auto-generated for InFORM,2,No,Public,Approved,Yes,1/14/2025 3:43:26 PM,1/14/2025 3:43:26 PM,1/14/2025 3:43:25 PM,{06DC3ADA-F929-475F-B026-1ACDFABCA756},{96AE4BA2-2FCC-4353-A210-E5F2EFFA32C8},3.37635919068809,,FFP,5342385,,CERTIFIED,3.38,,1/8/2025 10:50:00 PM,wildcade,3.3,,TXTIC,,,,,1/14/2025 3:43:19 PM,,,,,,,,SEA9,,1/8/2025 10:40:00 PM,,1/8/2025 11:00:00 PM,,,,,,,SACC,,,,,,Mud Lake,,WF,FI,29.5692,-94.339083,,1/8/2025 10:41:00 PM,,,,1,,0,,,,1,000007,INFORM_Inspector,,,,Jefferson,TXTIC,48245,FWS,TXMCR,,USFWS,Federal,,,,,,,,FWS,TXMCR,US-TX,Grass,GR8,,,,2025-TXMCR-000007,{96AE4BA2-2FCC-4353-A210-E5F2EFFA32C8},,,,,1/8/2025 11:03:24 PM,1/14/2025 3:31:00 PM,FODR,,,,{24D373CE-0433-422D-B130-D7EC4F0134C8},8c834f60-5f2c-477b-85a0-a8ed022ba3fc,1.27211433209595E-06,0.00628239388180038,
36478,26568,West Easment,Wildfire Final Fire Perimeter,Auto-generated for InFORM,2,No,Public,Approved,Yes,1/14/2025 3:42:12 PM,1/14/2025 3:42:12 PM,1/14/2025 3:42:11 PM,{02016CFC-3328-4547-8168-003DF67E3FA9},{735CDB23-13A1-4655-A62E-533BFF5180CB},3.92011850080646,,FFP,5342379,,CERTIFIED,3.92,,,wildcade,3.9,,TXTIC,,,,,1/14/2025 3:42:04 PM,,,,,,,,SEA8,,1/8/2025 10:54:13 PM,,1/8/2025 10:55:00 PM,,,,,,,SACC,,,,,,West Easment,,WF,FI,29.574617,-94.32485,,1/8/2025 10:55:00 PM,,,,1,,0,,,,1,000006,INFORM_Inspector,,,,Jefferson,TXTIC,48245,FWS,TXMCR,,USFWS,Federal,,,,,,,,FWS,TXMCR,US-TX,Grass,GR8,,,,2025-TXMCR-000006,{735CDB23-13A1-4655-A62E-533BFF5180CB},,,,,1/8/2025 10:57:22 PM,1/14/2025 3:27:58 PM,FODR,,,,{9A9F28CC-7712-455E-96F3-16C84EF0C8DF},bc17c629-1914-4e6d-9c13-aeffc8553a0a,1.47706373354595E-06,0.00741072957404331,
36611,26740,Rawhide,Wildfire Final Fire Perimeter,Auto-generated for InFORM,1,No,Public,Approved,Yes,1/17/2025 4:57:46 PM,1/17/2025 4:57:46 PM,1/17/2025 4:57:46 PM,{BDE99D13-8642-45C2-A507-46E649048F95},{1D47C057-DB73-4256-A4CB-DED622167632},2.79131326775656,,FFP,5354276,,CERTIFIED,2.79,1/9/2025 9:51:00 PM,,wildcade,2.9,,SDGPC,,,,,1/17/2025 4:57:39 PM,,,,,,,,SEB5,,1/9/2025 11:49:39 AM,,,,,,,PN,1532,RMCC,,,,,,Rawhide,,WF,FI,43.775165,-103.626761,,,,1,,1,,0,,0,,1,250047,wildcade,,,,Custer,SDGPC,46033,DWF,SDSDS,,Private,Private,,,,,,,,DWF,SDSDS,US-SD,Slash,SB1,,,,2025-SDSDS-250047,{1D47C057-DB73-4256-A4CB-DED622167632},,,,,1/9/2025 12:18:25 PM,1/9/2025 9:51:41 PM,FODR,,,,{F21AA4D9-42A7-4C52-AAC2-96390BA57166},433cd1ba-e3e3-4269-aea9-cbabf331cea3,1.26279746837099E-06,0.00868723929395493,
36421,266,KENNETH,Wildfire Daily Fire Perimeter,IR Image Interpretation,998.737772174156,No,Public,Approved,Yes,1/10/2025 4:59:31 AM,1/11/2025 1:34:57 AM,1/9/2025 6:00:00 PM,{842FB37B-7AC8-4700-BB9C-028BF753D149},,998.734023416823,{A0E29B9B-AB69-41EE-ADB4-9ACCAF2137BA},2025 NIFS,33046409,,DEFAULT,,,,IROC,1052,,CAVNCC,0,,,,,Minimal,,Long-range Spotting,Long-range Spotting,Undetermined,,,,,1/9/2025 10:52:00 PM,,,0,100,0,0,,,OSCC,1/12/2025 1:47:07 PM,1/12/2025 12:00:00 AM,1/12/2025 12:00:00 PM,F,Type 3 IC,KENNETH,"Victory Trailhead, Las Virgenes Canyon, Bell Canyon Fire Road.",WF,FI,,,,,{842FB37B-7AC8-4700-BB9C-028BF753D149},,0,,,0,,,1,1,003155,ics209,100,100,,Ventura,CAVNCC,06111,C&L,CAVNC,,State,Other,,,,,,,SC08,C&L,CAVNC,US-CA,,,Chaparral (6 feet),Brush (2 feet),180,2025-CAVNC-003155,,No Decision,,,,1/9/2025 10:55:01 PM,1/12/2025 1:47:07 PM,IRWIN,0,,,{99DAB162-D90A-44E4-9326-756A20C336B4},441e30cb-a3f3-4b71-8518-7025a19d821f,0.000395213280398821,0.127863001844508,Type 3 Incident
36437,391,Labor in Vain,Wildfire Daily Fire Perimeter,Hand Sketch,0.05,No,Public,Approved,Yes,1/13/2025 8:08:32 PM,1/13/2025 8:08:32 PM,1/13/2025 8:08:30 PM,{5BC035D4-07BF-485D-BA67-5B72F02D917D},,5.46098291971312E-12,{A04944CB-C7BF-41A1-AD2D-827783A721C0},2025 NIFS,33046545,,DEFAULT,,,,INFORM_Inspector,0.05,0.06,NHNEC,,,,,,,,,,Human,Undetermined (remarks required),Under investigation,,09144,1/10/2025 7:14:00 PM,,,,,,,,,EACC,,,,,,Labor in Vain,,WF,FI,,,,,{5BC035D4-07BF-485D-BA67-5B72F02D917D},1,0,0,,0,,0,,1,FD05004,INFORM_Inspector,,,,Essex,NHNEC,25009,,,,Private,Private,,,,,,,EA23,FFC,MAMAS,US-MA,Timber,,,,,2025-MAMAS-FD05004,,No Decision,,,,1/10/2025 8:25:43 PM,1/13/2025 8:08:34 PM,IRWIN,0,,,{05600998-60B9-4394-B689-8D306BD3BD44},ef84d97f-c257-4ec2-90eb-fe19c0ca3554,1.7954451503831E-18,5.56141938866555E-09,
36502,452,Auto,Wildfire Daily Fire Perimeter,IR Image Interpretation,60.9399864853757,No,Public,Approved,Yes,1/14/2025 8:03:35 PM,1/14/2025 8:07:57 PM,,{D0160365-55C1-4A6A-9AA6-A8AD445EA18A},,60.9397384584241,{2826674B-9ED6-40FF-812A-BC5FF6679A56},2025 NIFS,33047098,,DEFAULT,,,,IROC,,,CAVNCC,,,,,,,,,,,,,,,1/14/2025 2:50:00 AM,,,,,,,,,OSCC,,,,,,AUTO,,WF,FI,,,,,{D0160365-55C1-4A6A-9AA6-A8AD445EA18A},,0,,,0,,,,1,004700,IROC,,,,Ventura,CAVNCC,06111,,,,Private,Private,,,,,,,SC08,C&L,CAVNC,US-CA,,,,,,2025-CAVNC-004700,,No Decision,,,,1/14/2025 3:46:48 AM,1/14/2025 3:51:14 AM,IRWIN,0,,,{9542C162-EF09-4D41-BFD2-5A7381A9CC79},199f175d-60d8-4438-b5ca-228d916e5136,2.41319405631657E-05,0.0327890282495678,
36899,1616,Houston 0148,Wildfire Daily Fire Perimeter,Mixed Methods,6.08209509033953,No,Public,Approved,Yes,2/7/2025 7:31:52 PM,2/7/2025 7:32:22 PM,,{7DF64BF1-D1DC-4237-A899-7DCCAE13452B},,6.08209723644643,{038E12D6-1953-479A-B918-8D8887A8CB47},2025 NIFS,33047216,,DEFAULT,,1/14/2025 9:40:00 PM,1/15/2025 4:47:00 PM,firesponse,6,6,TXTIC,,,,,,Minimal,,,,Human,Power generation/transmission/distribution,Electrical transmission/distribution systems,,,1/14/2025 8:27:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Houston 0148,,WF,FI,31.36305,-95.39506667,,,{7DF64BF1-D1DC-4237-A899-7DCCAE13452B},,0,,,0,,,1,1,250148,firesponse,100,,,Houston,TXTIC,48225,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),,,2025-TXTXS-250148,,No Decision,,,,1/14/2025 9:37:03 PM,1/27/2025 9:52:58 PM,IRWIN,0,,,{D0B4A765-976E-4CB9-B026-B46A79CB82C3},9ed506c3-bfde-4e9f-aaa1-d3c875455be0,2.33331479648768E-06,0.00785435206147771,
36782,530,EVP Block F Rx 0115,Prescribed Fire,Auto-generated for InFORM,47,No,Public,Approved,Yes,1/16/2025 6:57:15 PM,1/30/2025 1:18:34 PM,1/21/2025 2:10:51 AM,{BB9EF3E7-6FD7-4569-8C54-EFDBF37C5B46},,48.0365249299859,{EF5070C7-9031-4E40-ADD2-C1DD778D9552},2025 NIFS,33047292,,DEFAULT,,1/16/2025 10:00:00 PM,1/17/2025 10:00:00 PM,wildcade,47,,FLFIC,,,,,,,,,,Undetermined,,,,,1/15/2025 12:08:00 PM,,1/21/2025 10:00:00 PM,,,,,,,SACC,,,,,,EVER Block F Rx,,RX,FI,25.40205,-80.658383,,,{BB9EF3E7-6FD7-4569-8C54-EFDBF37C5B46},,0,,,0,,,,1,000108,wildcade,,,,Miami-Dade,FLFIC,12086,NPS,FLEVP,,NPS,Federal,,,,,,,SA50,NPS,FLEVP,US-FL,,,,,,2025-FLEVP-000108,,No Decision,,,,1/15/2025 12:09:26 PM,2/28/2025 4:21:36 PM,IRWIN,0,,,{BFC4ABCC-02FA-4E1C-BB40-E1325BBCEC4E},11f07602-ee9b-43c3-a0bb-0265b17094cd,1.74402775883209E-05,0.0203406302780793,
37118,2125,MOUNT LAMLAM 20250116,Wildfire Daily Fire Perimeter,Hand Sketch,43.35,No,Public,Approved,Yes,2/22/2025 12:00:00 AM,2/22/2025 12:00:00 AM,2/21/2025 11:59:59 PM,{5E79CBFC-7A03-434B-B1BE-D0BCA8CC9E53},,43.3452862586357,{3E3960E0-4FFB-4AAA-BB0F-870E5B3B2794},2025 NIFS,33055558,,DEFAULT,,,,IROC,,,CAMNFC,,,,,,,,,,,,,,,1/15/2025 8:00:00 PM,,,,,,,,,ONCC,,,,,,MOUNT LAMLAM 20250116,,WF,FI,,,,,{5E79CBFC-7A03-434B-B1BE-D0BCA8CC9E53},,0,,,0,,,,1,000124,IROC,,,,Guam,CAMNFC,66010,,,,DOD,Federal,,,,,,,None,FWS,GUGUR,US-GU,,,,,,2025-GUGUR-000124,,No Decision,,,,2/19/2025 6:42:17 PM,2/19/2025 11:50:34 PM,IRWIN,0,,,{CD49CB20-CD9D-440E-A360-2A0AB44DD2FB},a41c3737-b55a-4d5b-b5de-27c80b406082,1.46354497019274E-05,0.0282213514621721,
36757,26898,Rincon,Wildfire Final Fire Perimeter,GPS-Walked,3.017495,No,Public,Approved,Yes,1/29/2025 6:08:31 PM,1/29/2025 6:08:31 PM,1/29/2025 6:08:31 PM,{44866E9D-CB2B-4F8E-9EC0-B78403F58A57},{FCCFE802-FE42-44DD-B5C9-C946E43766CD},3.01748378871329,,FFP,5381071,,CERTIFIED,3.02,1/16/2025 8:47:00 PM,1/21/2025 8:20:00 PM,wildcade,3,,AZPHC,,,,,1/29/2025 6:08:25 PM,,,,,,,,SEQ4,,1/16/2025 1:55:39 PM,,1/21/2025 8:20:00 PM,,,,,P3,0312,SWCC,,,,,,Rincon,,WF,FI,33.822399,-111.474998,,1/16/2025 2:20:00 PM,,,,1,,0,,,,1,000075,wildcade,,,,Maricopa,AZPHC,04013,USFS,AZTNF,,USFS,Federal,,,,,,,,USFS,AZTNF,US-AZ,Grass-Shrub,GS2,,,,2025-AZTNF-000075,{FCCFE802-FE42-44DD-B5C9-C946E43766CD},,,,,1/16/2025 2:48:07 PM,1/28/2025 6:11:15 PM,FODR,,,,{8AB2780D-9206-4187-8773-D48B46A5DD25},b2e4307b-c209-4e63-9c51-9182e259c52a,1.18922866931825E-06,0.00742851484743895,
37078,2039,Brown Median,Wildfire Daily Fire Perimeter,Mixed Methods,0.03,No,Public,Approved,Yes,2/19/2025 3:07:56 PM,2/19/2025 3:15:30 PM,2/6/2025 2:10:08 PM,{B6D218E4-B3CA-4DCD-AD4F-F2730C9C6EF2},,0.0250297955732845,{33DBCC68-233D-4B43-B9A6-9976212D069B},2025 NIFS,33047647,,DEFAULT,,,1/17/2025 7:47:00 PM,iffrs,0.03,0.02,WIWISC,,0.03,,,,,,,,Human,Equipment and vehicle use,Other (remarks required),SES1,,1/17/2025 7:30:00 PM,,1/17/2025 7:49:00 PM,,,,,,,EACC,,,,,,Brown Median,,WF,FI,44.69167,-88.05057,0.02,1/17/2025 7:45:00 PM,{B6D218E4-B3CA-4DCD-AD4F-F2730C9C6EF2},,0,,,0,,,,1,FIRE123024,iffrs,,,,Oconto,WIWIC,55083,,,,Private,Private,,,,,,,EA06,DNR,WIWIS,US-WI,,,Short Grass (1 foot),,,2025-WIWIS-FIRE123024,,No Decision,,,,1/17/2025 7:55:28 PM,2/6/2025 2:09:44 PM,IRWIN,0,,,{4DEA5F2D-3255-4747-945F-64DE96033889},93818e66-f96d-48d6-95e9-45bccfb800f9,1.14980593934888E-08,0.000414484343239494,
36964,1782,Coyote Run,Wildfire Daily Fire Perimeter,Mixed Methods,555.413677504093,No,Public,Approved,Yes,2/10/2025 8:48:09 PM,2/10/2025 9:31:17 PM,2/7/2025 4:48:50 PM,{A92916E4-5811-4D44-BB37-A1086AB9C1C2},,555.413876971144,{266BADDD-64A3-4F0B-870C-E14F3ADE65F7},2025 NIFS,33047655,,DEFAULT,,1/18/2025 7:03:19 PM,1/23/2025 8:38:52 PM,firesponse,555,555,TXTIC,0,,,,,Active,,Creeping,Smoldering,Human,Power generation/transmission/distribution,Electrical transmission/distribution systems,,,1/17/2025 8:02:48 PM,Type 5 Incident,,0,100,0,0,,,SACC,1/21/2025 2:18:33 PM,1/18/2025 2:00:00 PM,1/18/2025 7:00:00 PM,F,Type 5 IC,Coyote Run,about 3.5 miles west of Levelland Tx,WF,FI,33.60573757,-102.46594126,,,{A92916E4-5811-4D44-BB37-A1086AB9C1C2},,0,,,0,,,1,1,250169,firesponse,100,100,,Hockley,TXTIC,48219,SFS,TXTXS,,Private,Private,,,,,,,SA04,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),,10,2025-TXTXS-250169,,No Decision,,,,1/17/2025 9:22:27 PM,2/7/2025 4:48:41 PM,IRWIN,0,,,{AF483CB0-875F-484D-93B1-17999A0974DC},1705cdee-9c1a-4582-9ddb-c6938b03334d,0.000218316678456176,0.133702480018242,
37076,2034,Longview,Wildfire Daily Fire Perimeter,Mixed Methods,0.25,No,Public,Approved,Yes,2/19/2025 3:07:56 PM,2/19/2025 3:09:43 PM,2/18/2025 8:38:35 PM,{3D14C35D-5163-47D7-8D64-E2464D949E3C},,0.253175248229841,{6FE6BF1E-D6E3-4ED2-8854-8E3170AA2EA9},2025 NIFS,33048067,,DEFAULT,,,1/18/2025 12:00:00 AM,iffrs,0.25,0.01,WIWISC,,0.25,,,,,,,,Human,Debris and open burning,Hand pile/slash,SEW6,,1/17/2025 11:40:00 PM,,1/18/2025 12:11:00 AM,,,,,,,EACC,,,,,,Longview,,WF,FI,43.62436,-89.99752,0.01,1/17/2025 11:59:00 PM,{3D14C35D-5163-47D7-8D64-E2464D949E3C},,0,,,0,,,,1,FIRE123028,iffrs,,,,Sauk,WIWIC,55111,,,,Private,Private,,,,,,,EA05,DNR,WIWIS,US-WI,,,Short Grass (1 foot),,,2025-WIWIS-FIRE123028,,No Decision,,,,1/21/2025 4:03:06 PM,2/18/2025 8:38:23 PM,IRWIN,0,,,{CE37D7E0-49E6-4D29-A0B8-87763B155BCA},e185b60b-3522-45a0-bde9-fd930e118ba6,1.14255726657575E-07,0.00153721080966916,
37305,27169,West Road,Wildfire Final Fire Perimeter,Mixed Methods,1,No,Public,Approved,Yes,3/5/2025 3:01:05 PM,3/5/2025 3:01:05 PM,3/5/2025 3:00:54 PM,{6D3CFC3C-9958-4FD4-848D-F19FD29D0C76},{F4B788DA-0DB9-4271-8E24-663B8E659F9D},1.08886669482617,,FFP,5497566,,CERTIFIED,1.09,2/13/2025 6:00:00 AM,2/13/2025 6:00:00 AM,wildcade,1,,MSMIC,,,,,3/5/2025 2:59:40 PM,,,,,,,,SEY6,,1/18/2025 2:39:27 AM,,2/13/2025 4:00:00 PM,,,,,P8,0892,SACC,,,,,,West Road,,WF,FI,31.4901,-88.8613,,1/18/2025 2:45:00 AM,,1,,1,,0,,0,,1,000018,wildcade,,,,Wayne,MSMIC,28153,USFS,MSMNF,,USFS,Federal,,,,,,,,USFS,MSMNF,US-MS,Timber,TL3,,,,2025-MSMNF-000018,{F4B788DA-0DB9-4271-8E24-663B8E659F9D},,,,,1/18/2025 3:40:45 AM,2/13/2025 3:58:19 PM,FODR,,,,{587B515F-02D8-435D-BA7C-8141866D4506},73ce8c0c-a01d-4010-bee1-2415709d6aeb,4.18281615566229E-07,0.00272152174348585,
36721,605,Indian Creek,Wildfire Daily Fire Perimeter,IR Image Interpretation,10.9362628649578,No,Public,Approved,Yes,1/18/2025 8:54:28 PM,1/27/2025 3:38:07 PM,1/27/2025 2:01:51 PM,{9FCD429D-3661-4FD6-952A-37D86C99FA06},,10.9362243977202,{B3519DA1-FBC5-4832-9377-123DCB5C586F},2025 NIFS,33047737,,DEFAULT,,1/21/2025 5:00:00 PM,1/21/2025 5:00:00 PM,wildcade,10,15,FLFIC,,,,,,,,,,Human,,,SES8,,1/18/2025 6:40:44 PM,,1/21/2025 5:00:00 PM,,,,,P8,0805,SACC,,,,,,Indian Creek,,WF,FI,30.20757,-84.763631,,,{9FCD429D-3661-4FD6-952A-37D86C99FA06},,0,,,0,,,,1,000159,wildcade,,,,Liberty,FLFIC,12077,USFS,FLFNF,,USFS,Federal,,,,,,,SA47,USFS,FLFNF,US-FL,,,,,,2025-FLFNF-000159,,No Decision,,,,1/18/2025 8:54:03 PM,1/27/2025 2:02:15 PM,IRWIN,0,,,{087D0952-3985-4641-B81D-FF703CE71B09},43b8b91c-8b61-4a63-bb9d-3cdc2e624852,4.14591568187461E-06,0.0100974883249322,
